Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Earth_Moon
724.0253047172321,211.3122206970946,1238.663946272977,2571.88633579601,5188.278164803876,9407.83508053783,14834.12324325161,1.208891706737503
723.4905375912708,207.9518815514018,1236.612760832881,2579.424423647381,5195.339817425138,9411.984340781979,14842.65325100976,1.196839989301427
722.6717064431201,204.624734685525,1234.538275345689,2586.931539463847,5202.329704692666,9416.269998860393,14851.20847727488,1.190734332356502
721.5685179607189,201.3326034738719,1232.440719796959,2594.405561230781,5209.245836094062,9420.690525278735,14859.78595528461,1.191269556986553
720.1801889507756,198.0774645004247,1230.320390101938,2601.845185796444,5216.086285362044,9425.244261842941,14868.38257722568,1.19835316457078
718.5054477683246,194.8614683003456,1228.177638807424,2609.247966413858,5222.849202191367,9429.929522755454,14876.99534223275,1.211129599807602
716.5425258302212,191.6869491411597,1226.012857198861,2616.612243350979,5229.532856951175,9434.744454773618,14885.62149414247,1.228173539872096
714.2891430537042,188.5564241902705,1223.826454524955,2623.93588977434,5236.13558288562,9439.687198781048,14894.25842784163,1.247776474998607
711.742492213163,185.4725859313365,1221.618839822981,2631.21781091803,5242.655738481444,9444.755894044434,14902.90347754027,1.268231985267184
708.8992259832099,182.4382924566912,1219.390409267193,2638.456397322097,5249.091766894576,9449.948649969941,14911.55381667108,1.288052385000165
705.755448353343,179.4565588459911,1217.141539204495,2645.650102637826,5255.442127490216,9455.263612530098,14920.20657548195,1.306092527378455
702.3067105512935,176.5305508339893,1214.872583439061,2652.798024538552,5261.705328438435,9460.698829032825,14928.85905197272,1.32158896039357
698.5480110373179,173.6635804783783,1212.583872967992,2659.898314643396,5267.879892454028,9466.252393111525,14937.50879129,1.334136670471161
694.4737992958516,170.859102823696,1210.275716723757,2666.94975606106,5273.964361757879,9471.92240474882,14946.15344545832,1.343626620031926
690.0779836772626,168.1207124162205,1207.948402439405,2673.950493436476,5279.957335000559,9477.706892942631,14954.79055314288,1.350162912301104
685.3539441788993,165.4521386802273,1205.602197248665,2680.899861739206,5285.857480809302,9483.603927343409,14963.41746376704,1.353973699770302
680.2945516959273,162.8572394255584,1203.237347979643,2687.79641161461,5291.663461862721,9489.6115218603,14972.03148042753,1.355326717710128
674.8921958981209,160.3399920169762,1200.854081297042,2694.638940560863,5297.37399545748,9495.727750300903,14980.63006990834,1.354458447859341
669.1388245104009,157.9044819449392,1198.452603916727,2701.426594413834,5302.987807141571,9501.950676454204,14989.21091782631,1.351524513637207
663.0259974133985,155.5548886673141,1196.033103086583,2708.157806610579,5308.50366138428,9508.278273956796,14997.77176819673,1.346577103074574
656.5449596636037,153.2954686337777,1193.59574743667,2714.831418839171,5313.920358603778,9514.708574881972,15006.31020987543,1.339572571174804
649.6867382994515,151.1305353770287,1191.140688199211,2721.445552697033,5319.236667722667,9521.239552281128,15014.82362786302,1.330409001424107
642.4422686982715,149.0644365050838,1188.668060739769,2727.999626861965,5324.45135101963,9527.869179032103,15023.30936571073,1.318989883225626
634.8025573281797,147.1015274275765,1186.177986370064,2734.492100840328,5329.563179395928,9534.595390293958,15031.76492614742,1.305306643467873
626.7588890353912,145.246141775031,1183.670574553624,2740.921878776085,5334.570893841145,9541.416046291823,15040.18799685707,1.289529624533406
618.3030885297725,143.5025587901958,1181.145925861347,2747.287927314403,5339.47320520389,9548.32908141789,15048.57626983289,1.272093818950247
609.427847441658,141.8749685152511,1178.604136336366,2753.588814174193,5344.268784215427,9555.332332050788,15056.92723643776,1.253761738832395
600.1271300950732,140.3674363165326,1176.045304165952,2759.823262941388,5348.956247368778,9562.423577679037,15065.23816568748,1.235641510251474
590.3966726856801,138.9838689655903,1173.469539506254,2765.989288424671,5353.534258720591,9569.600548253462,15073.50628366365,1.219136052681501
580.2345913120923,137.7279846761159,1170.876977651858,2772.086235460766,5358.001463545743,9576.860857299298,15081.7289650293,1.205804456989571
569.6421134544912,136.6032885547551,1168.267794277444,2778.112414973416,5362.356530274562,9584.202100857363,15089.90373940143,1.197136206751785
558.6244441695393,135.613052520002,1165.642219502102,2784.066775175915,5366.598180013499,9591.621698012768,15098.02811360394,1.194274259571419
547.1917721590132,134.7602956064442,1163.00054616693,2789.94809823085,5370.725219932639,9599.116993676793,15106.09940881437,1.197761250182102
535.3604125326525,134.0477587654606,1160.343128464367,2795.755185754571,5374.736568847378,9606.685327523368,15114.11480123339,1.207396675669881
523.1540732312374,133.4778698441025,1157.670370304424,2801.486805115291,5378.631274200194,9614.323955917915,15122.07154617365,1.222260583664408
510.6052200348254,133.0526991192916,1154.98270682489,2807.141199679324,5382.408441871772,9622.030174342168,15129.96717290843,1.240893001733431
497.7564984612414,132.7739106564651,1152.280584611892,2812.717977468611,5386.067305849904,9629.801219499364,15137.79946345352,1.261560217320657
484.6621474601371,132.6427168500772,1149.564445391865,2818.215797268688,5389.607186279703,9637.634375803367,15145.56624544867,1.282523112265919
471.3893098899322,132.6598422780461,1146.834715366138,2823.634119121288,5393.027448549684,9645.527000786584,15153.26521564128,1.302246975616022
458.0191114559993,132.8255001418167,1144.091799901243,2828.972008961929,5396.327501639487,9653.47638374748,15160.89397244985,1.319530017255138
444.6473480270754,133.1393819195104,1141.336081993467,2834.22888961361,5399.5067384742,9661.47988475556,15168.45021665708,1.333556302062154
431.3845968956258,133.6006592427441,1138.567922732113,2839.40382527586,5402.564571499977,9669.534862381543,15175.93190333483,1.343891312493816
418.3555570966287,134.2079963315806,1135.787662374485,2844.495456997319,5405.5004436243,9677.638727198171,15183.33718038982,1.350439199916894
405.6974341836084,134.9595711999248,1132.995621177871,2849.503596976748,5408.313785029943,9685.788939048538,15190.66417149732,1.353376718563068
393.5572224234249,135.8531039613415,1130.192099598049,2854.427170380894,5411.004021413884,9693.982885229649,15197.91082502386,1.353074467579914
382.0878075309004,136.8858907609878,1127.377377809871,2859.265919223337,5413.570625249987,9702.218052067732,15205.07498207596,1.350013392109293
371.4429187482984,138.0548420709382,1124.551714745931,2864.018968311564,5416.01307568838,9710.4919229791,15212.15459010392,1.344703751286327
361.7710990349048,139.3565242859954,1121.71534699902,2868.686095389343,5418.330925130339,9718.801971781115,15219.14783614355,1.337614247117927
353.2090278917441,140.7872037179887,1118.868487995108,2873.266413322712,5420.523713085647,9727.14570273026,15226.05305758449,1.329119596090789
